"parent_PID","stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim1_step2_file","stim1_step2_basket_name","stim1_step2_basket_file","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim2_step2_file","stim2_step2_basket_name","stim2_step2_basket_file","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim3_step2_file","stim3_step2_basket_name","stim3_step2_basket_file","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","stim4_step2_file","stim4_step2_basket_name","stim4_step2_basket_file","stim5_name","stim5_file","stim5_pair","stim5_deact_file","stim5_step2_name","stim5_step2_file","stim5_step2_basket_name","stim5_step2_basket_file","stim6_name","stim6_file","stim6_pair","stim6_deact_file","stim6_step2_name","stim6_step2_file","stim6_step2_basket_name","stim6_step2_basket_file","stim7_name","stim7_file","stim7_pair","stim7_deact_file","stim7_step2_name","stim7_step2_file","stim7_step2_basket_name","stim7_step2_basket_file","stim8_name","stim8_file","stim8_pair","stim8_deact_file","stim8_step2_name","stim8_step2_file","stim8_step2_basket_name","stim8_step2_basket_file","obs_AC_trials","participant","session","date","expName","psychopyVersion","OS","frameRate","PROLIFIC_PID","STUDY_ID","SESSION_ID","consent_keyresp.keys","consent_keyresp.rt","consent_keyresp.duration","global_instructions1_key.keys","global_instructions1_key.rt","global_instructions1_key.duration","global_instructions2_key.keys","global_instructions2_key.rt","global_instructions2_key.duration","global_instructions3_key.keys","global_instructions3_key.rt","global_instructions3_key.duration","global_instructions4_key.keys","global_instructions4_key.rt","global_instructions4_key.duration","stake_instructions_key.keys","stake_instructions_key.rt","stake_instructions_key.duration","global_instructions5_key.keys","global_instructions5_key.rt","global_instructions5_key.duration","p_fixation_2.started","p_fixation_2.stopped","p_step1_keyresp.keys","p_step1_keyresp.rt","p_step1_keyresp.duration","p_step2_keyresp.keys","p_step2_keyresp.rt","p_step2_keyresp.duration","p_step1_pair_index","p_step1_stimLeft_name","p_step1_stimLeft_pair","p_step1_stimLeft_reward","p_step1_stimLeft_step2Stim","p_step1_stimLeft_step2Basket","p_step1_stimRight_name","p_step1_stimRight_pair","p_step1_stimRight_reward","p_step1_stimRight_step2Stim","p_step1_stimRight_step2Basket","p_points","t_mult","p_fail_step1","p_fail_step2","p_reward_flag","p_step1_choice","p_step2_stim","p_step2_basket","p_score","practice.thisRepN","practice.thisTrialN","practice.thisN","practice.thisIndex","practice.ran","pair_index","p_mult","obs_instructions_1_key.keys","obs_instructions_1_key.rt","obs_instructions_1_key.duration","obs_instructions_2_key.keys","obs_instructions_2_key.rt","obs_instructions_2_key.duration","obs_attention_check_step2_keyresp.keys","obs_stim_left","obs_stim_right","obs_step1_key","obs_step1_RT","obs_step2_forest","obs_step2_basket","obs_step2_RT","obs_mult","obs_points","obs_score","obs_AC_flag","obs_AC_step1_flag","obs_AC_step2_flag","obs_AC_mistake_flag","obs_AC_no_answer_flag","obs_AC_step2_no_answer_flag","obs_AC_counter","good_answer","obs_attention_check_fail","obs.thisRepN","obs.thisTrialN","obs.thisN","obs.thisIndex","obs.ran","obs_attention_check_step1_keyresp.keys","obs_attention_check_step1_keyresp.rt","obs_attention_check_step1_keyresp.duration","obs_attention_check_step2_keyresp.rt","obs_attention_check_step2_keyresp.duration","t_instructions_keyresp.keys","t_instructions_keyresp.rt","t_instructions_keyresp.duration","t_instructions_2_keyresp.keys","t_instructions_2_keyresp.rt","t_instructions_2_keyresp.duration","t_step1_keyresp.keys","t_step1_keyresp.rt","t_step1_keyresp.duration","t_step2_keyresp.keys","t_step2_keyresp.rt","t_step2_keyresp.duration","t_step1_pair_index","t_step1_stimLeft_name","t_step1_stimLeft_pair","t_step1_stimLeft_reward","t_step1_stimLeft_step2Stim","t_step1_stimLeft_step2Basket","t_step1_stimRight_name","t_step1_stimRight_pair","t_step1_stimRight_reward","t_step1_stimRight_step2Stim","t_step1_stimRight_step2Basket","t_points","t_fail_step1","t_fail_step2","t_reward_flag","t_step1_choice","t_step2_stim","t_step2_basket","globa_score","t_data_stimWalk0","t_data_stimWalk1","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","break_key_resp.keys","break_key_resp.rt","break_key_resp.duration","t_recording.started","t_recording.stopped","pl_global_instructions_keyresp.keys","pl_global_instructions_keyresp.rt","pl_global_instructions_keyresp.duration","pl1_instructions1_keyresp.keys","pl1_instructions1_keyresp.rt","pl1_instructions1_keyresp.duration","pl1_instructions2_keyresp.keys","pl1_instructions2_keyresp.rt","pl1_instructions2_keyresp.duration","pl1_instructions3_keyresp.keys","pl1_instructions3_keyresp.rt","pl1_instructions3_keyresp.duration","pl1_instructions4_keyresp.keys","pl1_instructions4_keyresp.rt","pl1_instructions4_keyresp.duration","pl1_task_lickert.response","pl1_task_lickert.rt","pl1_task_confidence_lickert.response","pl1_task_confidence_lickert.rt","pl1_task_keyresp.keys","pl1_task_keyresp.rt","pl1_task_keyresp.duration","pl1_task_stimLeft","pl1_task_stimRight","pl1_loop.thisRepN","pl1_loop.thisTrialN","pl1_loop.thisN","pl1_loop.thisIndex","pl1_loop.ran","stimLeft_index","stimRight_index","pl2_instructions_keyresp.keys","pl2_instructions_keyresp.rt","pl2_instructions_keyresp.duration","pl2_task_lickert.response","pl2_task_lickert.rt","pl2_task_confidence_lickert.response","pl2_task_confidence_lickert.rt","pl2_task_keyresp.keys","pl2_task_keyresp.rt","pl2_task_keyresp.duration","pl2_task_gnome","pl2_task_forest","pl2_task_basket","pl2_loop.thisRepN","pl2_loop.thisTrialN","pl2_loop.thisN","pl2_loop.thisIndex","pl2_loop.ran","gnome_id","forest_id","end_keyresp.keys","end_keyresp.rt","end_keyresp.duration","passed_attention_check_loop.thisRepN","passed_attention_check_loop.thisTrialN","passed_attention_check_loop.thisN","passed_attention_check_loop.thisIndex","passed_attention_check_loop.ran","show_trials.thisRepN","show_trials.thisTrialN","show_trials.thisN","show_trials.thisIndex","show_trials.ran"
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim4.png","ressources/step1_stim2.png","k",0.4639,"ressources/step2_background1.png","ressources/step2_stim2.png",0.3759,5,15,2566,0,0,0,0,0,0,3,"k",1,26,0,26,0,1,"",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim6.png","ressources/step1_stim7.png","k",0.3451,"ressources/step2_background2.png","ressources/step2_stim1.png",0.3239,1,3,2569,0,0,0,0,0,0,3,"s",1,27,0,27,0,1,"",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim3.png","ressources/step1_stim1.png","k",0.431,"ressources/step2_background1.png","ressources/step2_stim2.png",0.4602,5,20,2589,0,0,0,0,0,0,3,"k",1,28,0,28,0,1,"",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim3.png","ressources/step1_stim1.png","k",0.4086,"ressources/step2_background1.png","ressources/step2_stim2.png",0.4257,1,3,2592,0,0,0,0,0,0,3,"s",1,29,0,29,0,1,"",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim8.png","ressources/step1_stim5.png","k",0.3734,"ressources/step2_background2.png","ressources/step2_stim1.png",0.3412,1,1,2593,0,0,0,0,0,0,3,"s",1,30,0,30,0,1,"",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"s","ressources/step1_stim5.png","ressources/step1_stim8.png","s",0.4094,"ressources/step2_background2.png","ressources/step2_stim1.png",0.3584,1,4,2597,1,0,1,0,0,0,4,"s",1,31,0,31,0,1,"",,,1.6684,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim6.png","ressources/step1_stim7.png","s",0.4263,"ressources/step2_background1.png","ressources/step2_stim2.png",0.3958,1,1,2598,0,0,0,0,0,0,4,"s",1,32,0,32,0,1,"",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim1.png","ressources/step1_stim3.png","s",0.378,"ressources/step2_background1.png","ressources/step2_stim2.png",0.5593,1,1,2599,1,1,0,0,0,0,5,"s",1,33,0,33,0,1,"s",1.0178,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim6.png","ressources/step1_stim7.png","s",0.3758,"ressources/step2_background1.png","ressources/step2_stim2.png",0.3921,1,7,2606,1,1,0,0,0,0,6,"k",1,34,0,34,0,1,"s",1.365,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim5.png","ressources/step1_stim8.png","s",0.4144,"ressources/step2_background2.png","ressources/step2_stim1.png",0.391,5,5,2611,0,0,0,0,0,0,6,"s",1,35,0,35,0,1,"",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim7.png","ressources/step1_stim6.png","k",0.3428,"ressources/step2_background1.png","ressources/step2_stim2.png",0.377,1,7,2618,0,0,0,0,0,0,6,"k",1,36,0,36,0,1,"",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim2.png","ressources/step1_stim4.png","k",0.3924,"ressources/step2_background2.png","ressources/step2_stim1.png",0.3413,1,0,2618,0,0,0,0,0,0,6,"s",1,37,0,37,0,1,"",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim6.png","ressources/step1_stim7.png","k",0.3644,"ressources/step2_background2.png","ressources/step2_stim1.png",0.3566,1,3,2621,0,0,0,0,0,0,6,"s",1,38,0,38,0,1,"",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim7.png","ressources/step1_stim6.png","k",0.3792,"ressources/step2_background1.png","ressources/step2_stim2.png",0.4423,5,30,2651,0,0,0,0,0,0,6,"k",1,39,0,39,0,1,"",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim4.png","ressources/step1_stim2.png","k",0.3421,"ressources/step2_background1.png","ressources/step2_stim2.png",0.3413,1,9,2660,0,0,0,0,0,0,6,"k",1,40,0,40,0,1,"",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim3.png","ressources/step1_stim1.png","k",0.4091,"ressources/step2_background1.png","ressources/step2_stim2.png",0.4752,5,35,2695,0,0,0,0,0,0,6,"k",1,41,0,41,0,1,"",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim6.png","ressources/step1_stim7.png","k",0.4261,"ressources/step2_background2.png","ressources/step2_stim1.png",0.6251,1,7,2702,0,0,0,0,0,0,6,"k",1,42,0,42,0,1,"",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim3.png","ressources/step1_stim1.png","k",0.3975,"ressources/step2_background1.png","ressources/step2_stim2.png",0.509,5,40,2742,0,0,0,0,0,0,6,"k",1,43,0,43,0,1,"",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim6.png","ressources/step1_stim7.png","k",0.3563,"ressources/step2_background2.png","ressources/step2_stim1.png",0.3422,1,7,2749,1,1,0,0,0,0,7,"k",1,44,0,44,0,1,"k",1.5302,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim6.png","ressources/step1_stim7.png","k",0.4926,"ressources/step2_background2.png","ressources/step2_stim1.png",0.5628,5,30,2779,0,0,0,0,0,0,7,"k",1,45,0,45,0,1,"",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim4.png","ressources/step1_stim2.png","s",0.5259,"ressources/step2_background2.png","ressources/step2_stim1.png",0.3912,5,35,2814,0,0,0,0,0,0,7,"k",1,46,0,46,0,1,"",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","",809263,1,"2024-11-08_17h31.09.199","experiment","2023.2.3","Win32",59.88023952,"665a3cba6c9708bd900aa06f","672ddd4f09d6fb6d26d998b2","672e4a664cfeda76fd807a40","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,"",,,"","ressources/step1_stim2.png","ressources/step1_stim4.png","s",0.3934,"ressources/step2_background1.png","ressources/step2_stim2.png",0.392,5,35,2849,0,0,0,0,0,0,7,"k",1,47,0,47,0,1,"",,,,,"",,,"",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,"",,,,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,,,,,,
