parent_PID,stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,stim5_name,stim5_file,stim5_pair,stim5_deact_file,stim5_step2_name,stim5_step2_file,stim5_step2_basket_name,stim5_step2_basket_file,stim6_name,stim6_file,stim6_pair,stim6_deact_file,stim6_step2_name,stim6_step2_file,stim6_step2_basket_name,stim6_step2_basket_file,stim7_name,stim7_file,stim7_pair,stim7_deact_file,stim7_step2_name,stim7_step2_file,stim7_step2_basket_name,stim7_step2_basket_file,stim8_name,stim8_file,stim8_pair,stim8_deact_file,stim8_step2_name,stim8_step2_file,stim8_step2_basket_name,stim8_step2_basket_file,obs_AC_trials,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,stake_instructions_key.keys,stake_instructions_key.rt,stake_instructions_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_step2_keyresp.rt,p_step2_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,t_mult,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_mult,p_failStep2_keyresp.keys,p_failStep2_keyresp.rt,p_failStep2_keyresp.duration,obs_instructions_1_key.keys,obs_instructions_1_key.rt,obs_instructions_1_key.duration,obs_instructions_2_key.keys,obs_instructions_2_key.rt,obs_instructions_2_key.duration,obs_attention_check_step2_keyresp.keys,obs_attention_check_step2_keyresp.rt,obs_attention_check_step2_keyresp.duration,obs_stim_left,obs_stim_right,obs_step1_key,obs_step1_RT,obs_step2_forest,obs_step2_basket,obs_step2_RT,obs_mult,obs_points,obs_score,obs_AC_flag,obs_AC_step1_flag,obs_AC_step2_flag,obs_AC_mistake_flag,obs_AC_no_answer_flag,obs_AC_step2_no_answer_flag,obs_AC_counter,good_answer,obs_attention_check_fail,obs.thisRepN,obs.thisTrialN,obs.thisN,obs.thisIndex,obs.ran,obs_attention_check_step1_keyresp.keys,obs_attention_check_step1_keyresp.rt,obs_attention_check_step1_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_instructions_2_keyresp.keys,t_instructions_2_keyresp.rt,t_instructions_2_keyresp.duration,t_step1_keyresp.keys,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,t_step2_keyresp.rt,t_step2_keyresp.duration,break_key_resp.keys,break_key_resp.rt,break_key_resp.duration,t_recording.started,t_recording.stopped,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_gnome,pl2_task_forest,pl2_task_basket,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,gnome_id,forest_id,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,passed_attention_check_loop.thisRepN,passed_attention_check_loop.thisTrialN,passed_attention_check_loop.thisN,passed_attention_check_loop.thisIndex,passed_attention_check_loop.ran,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim6.png,ressources/step1_stim4.png,s,1.0968,ressources/step2_background1.png,ressources/step2_stim2.png,0.2485,1,6,3490,0,0,0,0,0,0,10,k,0,69,0,69,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim4.png,ressources/step1_stim6.png,k,1.1141,ressources/step2_background1.png,ressources/step2_stim2.png,0.6754,1,9,3499,0,0,0,0,0,0,10,k,0,70,0,70,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim6.png,ressources/step1_stim4.png,s,1.1008,ressources/step2_background1.png,ressources/step2_stim2.png,0.6985,5,40,3539,0,0,0,0,0,0,10,k,0,71,0,71,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim6.png,ressources/step1_stim4.png,s,1.1259,ressources/step2_background1.png,ressources/step2_stim2.png,0.9335,1,6,3545,0,0,0,0,0,0,10,k,0,72,0,72,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim8.png,ressources/step1_stim7.png,k,1.3354,ressources/step2_background2.png,ressources/step2_stim1.png,0.88,5,15,3560,0,0,0,0,0,0,10,k,0,73,0,73,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim5.png,ressources/step1_stim2.png,s,1.0726,ressources/step2_background2.png,ressources/step2_stim1.png,0.8356,1,2,3562,0,0,0,0,0,0,10,s,0,74,0,74,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim8.png,ressources/step1_stim7.png,k,1.1242,ressources/step2_background2.png,ressources/step2_stim1.png,0.6212,1,3,3565,0,0,0,0,0,0,10,s,0,75,0,75,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim2.png,ressources/step1_stim5.png,s,1.3396,ressources/step2_background1.png,ressources/step2_stim2.png,0.6736,1,8,3573,0,0,0,0,0,0,10,k,0,76,0,76,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim5.png,ressources/step1_stim2.png,k,1.3355,ressources/step2_background1.png,ressources/step2_stim2.png,1.2663,5,25,3598,0,0,0,0,0,0,10,k,0,77,0,77,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim6.png,ressources/step1_stim4.png,s,1.3203,ressources/step2_background1.png,ressources/step2_stim2.png,0.877,5,35,3633,0,0,0,0,0,0,10,k,0,78,0,78,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim8.png,ressources/step1_stim7.png,k,1.2851,ressources/step2_background2.png,ressources/step2_stim1.png,0.6682,1,4,3637,0,0,0,0,0,0,10,s,0,79,0,79,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,15.8884,,space,11.2393,,s,0.7832,,,1,red_gnome,1,6,bright_forest,red_basket,blue_gnome,1,1,dark_forest,yellow_basket,0,0,1,0,red_gnome,bright_forest,red_basket,0,-3,-1,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0.823,,space,2,orange_gnome,2,3,bright_forest,red_basket,yellow_gnome,2,0,dark_forest,yellow_basket,0,0,0,1,yellow_gnome,dark_forest,yellow_basket,0,0,2,0,1,1,1,1,0.2191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.7888,,space,4,purple_gnome,4,3,bright_forest,red_basket,green_gnome,4,2,dark_forest,yellow_basket,3,0,0,1,purple_gnome,bright_forest,red_basket,3,-6,1,0,2,2,3,1,0.3471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0.6668,,space,1,blue_gnome,1,3,dark_forest,yellow_basket,red_gnome,1,3,bright_forest,red_basket,3,0,0,1,red_gnome,bright_forest,red_basket,6,2,0,0,3,3,0,1,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0.6296,,space,4,green_gnome,4,3,dark_forest,yellow_basket,purple_gnome,4,5,bright_forest,red_basket,5,0,0,1,purple_gnome,bright_forest,red_basket,11,0,-1,0,4,4,3,1,0.4323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.8886,,space,1,red_gnome,1,5,bright_forest,red_basket,blue_gnome,1,2,dark_forest,yellow_basket,25,0,0,1,red_gnome,bright_forest,red_basket,36,0,1,0,5,5,4,1,0.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.6725,,space,4,purple_gnome,4,5,bright_forest,red_basket,green_gnome,4,3,dark_forest,yellow_basket,5,0,0,1,purple_gnome,bright_forest,red_basket,41,-2,1,0,6,6,3,1,0.4735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.7152,,space,3,brown_gnome,3,4,dark_forest,yellow_basket,pink_gnome,3,3,bright_forest,red_basket,20,0,0,1,brown_gnome,dark_forest,yellow_basket,61,0,-1,0,7,7,6,1,0.5956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.7328,,space,2,yellow_gnome,2,3,dark_forest,yellow_basket,orange_gnome,2,3,bright_forest,red_basket,15,0,0,1,yellow_gnome,dark_forest,yellow_basket,76,-2,5,1,0,8,5,1,0.2711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.8246,,space,3,brown_gnome,3,8,dark_forest,yellow_basket,pink_gnome,3,1,bright_forest,red_basket,40,0,0,1,brown_gnome,dark_forest,yellow_basket,116,1,0,1,1,9,6,1,0.3716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.8079,,space,2,yellow_gnome,2,8,dark_forest,yellow_basket,orange_gnome,2,2,bright_forest,red_basket,40,0,0,1,yellow_gnome,dark_forest,yellow_basket,156,0,-1,1,2,10,5,1,0.2408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.7884,,space,3,brown_gnome,3,7,dark_forest,yellow_basket,pink_gnome,3,2,bright_forest,red_basket,7,0,0,1,brown_gnome,dark_forest,yellow_basket,163,-1,1,1,3,11,2,1,0.2965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.8301,,space,1,red_gnome,1,1,bright_forest,red_basket,blue_gnome,1,8,dark_forest,yellow_basket,1,0,0,1,red_gnome,bright_forest,red_basket,164,-2,0,1,4,12,0,1,0.3376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001382,001,2024-10-18_12h29.33.018,experiment,2023.2.3,Win32,140.8450704,631ffc3584141f143567f021,6712521e60b764c3632dd398,67128c6fd3dbf67bdfcbe9b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0.7681,,space,3,pink_gnome,3,1,bright_forest,red_basket,brown_gnome,3,8,dark_forest,yellow_basket,40,0,0,1,brown_gnome,dark_forest,yellow_basket,204,-1,0,1,5,13,6,1,0.2982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
